window.start,window.end,count
2016-01-14T04:00:00.000Z,2016-01-14T08:00:00.000Z,7
2016-05-17T08:00:00.000Z,2016-05-17T12:00:00.000Z,10
2016-05-19T20:00:00.000Z,2016-05-20T00:00:00.000Z,22
2016-06-18T08:00:00.000Z,2016-06-18T12:00:00.000Z,10
2016-06-07T08:00:00.000Z,2016-06-07T12:00:00.000Z,9
2016-04-08T00:00:00.000Z,2016-04-08T04:00:00.000Z,1
2016-03-08T12:00:00.000Z,2016-03-08T16:00:00.000Z,15
2016-03-15T20:00:00.000Z,2016-03-16T00:00:00.000Z,10
2016-06-30T12:00:00.000Z,2016-06-30T16:00:00.000Z,12
2016-06-24T00:00:00.000Z,2016-06-24T04:00:00.000Z,5
2016-05-04T04:00:00.000Z,2016-05-04T08:00:00.000Z,8
2016-06-12T08:00:00.000Z,2016-06-12T12:00:00.000Z,2
2016-02-26T00:00:00.000Z,2016-02-26T04:00:00.000Z,3
2016-05-22T00:00:00.000Z,2016-05-22T04:00:00.000Z,13
2016-06-12T12:00:00.000Z,2016-06-12T16:00:00.000Z,6
2016-06-23T00:00:00.000Z,2016-06-23T04:00:00.000Z,6
2016-05-14T20:00:00.000Z,2016-05-15T00:00:00.000Z,10
2016-04-05T16:00:00.000Z,2016-04-05T20:00:00.000Z,13
2016-06-05T12:00:00.000Z,2016-06-05T16:00:00.000Z,7
2016-05-29T12:00:00.000Z,2016-05-29T16:00:00.000Z,7
2016-04-11T16:00:00.000Z,2016-04-11T20:00:00.000Z,9
2016-04-01T04:00:00.000Z,2016-04-01T08:00:00.000Z,7
2016-05-31T16:00:00.000Z,2016-05-31T20:00:00.000Z,11
2016-04-25T20:00:00.000Z,2016-04-26T00:00:00.000Z,8
2016-06-16T12:00:00.000Z,2016-06-16T16:00:00.000Z,16
2016-01-12T16:00:00.000Z,2016-01-12T20:00:00.000Z,13
2016-06-16T16:00:00.000Z,2016-06-16T20:00:00.000Z,13
2016-06-08T16:00:00.000Z,2016-06-08T20:00:00.000Z,10
2016-06-13T16:00:00.000Z,2016-06-13T20:00:00.000Z,8
2016-04-16T04:00:00.000Z,2016-04-16T08:00:00.000Z,2
2016-06-17T20:00:00.000Z,2016-06-18T00:00:00.000Z,12
2016-06-30T20:00:00.000Z,2016-07-01T00:00:00.000Z,12
2016-01-02T00:00:00.000Z,2016-01-02T04:00:00.000Z,3
2016-04-08T20:00:00.000Z,2016-04-09T00:00:00.000Z,21
2016-05-13T00:00:00.000Z,2016-05-13T04:00:00.000Z,3
2016-01-09T00:00:00.000Z,2016-01-09T04:00:00.000Z,12
2016-06-12T00:00:00.000Z,2016-06-12T04:00:00.000Z,11
2016-02-09T12:00:00.000Z,2016-02-09T16:00:00.000Z,9
2016-04-20T04:00:00.000Z,2016-04-20T08:00:00.000Z,8
2016-03-10T16:00:00.000Z,2016-03-10T20:00:00.000Z,11
2016-04-08T04:00:00.000Z,2016-04-08T08:00:00.000Z,4
2016-04-12T04:00:00.000Z,2016-04-12T08:00:00.000Z,3
2016-03-02T12:00:00.000Z,2016-03-02T16:00:00.000Z,5
2016-04-09T00:00:00.000Z,2016-04-09T04:00:00.000Z,7
2016-02-03T00:00:00.000Z,2016-02-03T04:00:00.000Z,3
2016-02-27T16:00:00.000Z,2016-02-27T20:00:00.000Z,11
2016-01-16T08:00:00.000Z,2016-01-16T12:00:00.000Z,9
2016-06-03T04:00:00.000Z,2016-06-03T08:00:00.000Z,3
2016-03-04T00:00:00.000Z,2016-03-04T04:00:00.000Z,4
2016-05-30T16:00:00.000Z,2016-05-30T20:00:00.000Z,7
2016-04-09T04:00:00.000Z,2016-04-09T08:00:00.000Z,2
2016-04-23T00:00:00.000Z,2016-04-23T04:00:00.000Z,5
2016-06-28T04:00:00.000Z,2016-06-28T08:00:00.000Z,4
2016-03-03T16:00:00.000Z,2016-03-03T20:00:00.000Z,7
2016-06-12T04:00:00.000Z,2016-06-12T08:00:00.000Z,4
2016-04-14T04:00:00.000Z,2016-04-14T08:00:00.000Z,2
2016-02-20T16:00:00.000Z,2016-02-20T20:00:00.000Z,15
2016-01-04T16:00:00.000Z,2016-01-04T20:00:00.000Z,16
2016-03-21T20:00:00.000Z,2016-03-22T00:00:00.000Z,10
2016-06-17T04:00:00.000Z,2016-06-17T08:00:00.000Z,7
2016-06-27T12:00:00.000Z,2016-06-27T16:00:00.000Z,8
2016-04-30T08:00:00.000Z,2016-04-30T12:00:00.000Z,7
2016-05-23T12:00:00.000Z,2016-05-23T16:00:00.000Z,8
2016-01-16T16:00:00.000Z,2016-01-16T20:00:00.000Z,17
2016-06-10T08:00:00.000Z,2016-06-10T12:00:00.000Z,11
2016-01-13T12:00:00.000Z,2016-01-13T16:00:00.000Z,13
2016-04-25T08:00:00.000Z,2016-04-25T12:00:00.000Z,10
2016-05-11T00:00:00.000Z,2016-05-11T04:00:00.000Z,5
2016-04-17T00:00:00.000Z,2016-04-17T04:00:00.000Z,15
2016-02-05T00:00:00.000Z,2016-02-05T04:00:00.000Z,5
2016-04-15T08:00:00.000Z,2016-04-15T12:00:00.000Z,13
2016-03-31T12:00:00.000Z,2016-03-31T16:00:00.000Z,5
2016-04-26T20:00:00.000Z,2016-04-27T00:00:00.000Z,17
2016-03-23T20:00:00.000Z,2016-03-24T00:00:00.000Z,16
2016-01-19T04:00:00.000Z,2016-01-19T08:00:00.000Z,9
2016-01-27T12:00:00.000Z,2016-01-27T16:00:00.000Z,8
2016-01-06T04:00:00.000Z,2016-01-06T08:00:00.000Z,6
2016-06-26T16:00:00.000Z,2016-06-26T20:00:00.000Z,13
2016-05-28T12:00:00.000Z,2016-05-28T16:00:00.000Z,11
2016-06-27T00:00:00.000Z,2016-06-27T04:00:00.000Z,4
2016-03-14T20:00:00.000Z,2016-03-15T00:00:00.000Z,12
2016-02-27T12:00:00.000Z,2016-02-27T16:00:00.000Z,14
2016-06-07T16:00:00.000Z,2016-06-07T20:00:00.000Z,16
2016-01-11T00:00:00.000Z,2016-01-11T04:00:00.000Z,3
2016-02-27T00:00:00.000Z,2016-02-27T04:00:00.000Z,12
2016-06-26T20:00:00.000Z,2016-06-27T00:00:00.000Z,10
2016-03-16T20:00:00.000Z,2016-03-17T00:00:00.000Z,9
2016-03-31T08:00:00.000Z,2016-03-31T12:00:00.000Z,15
2016-04-01T08:00:00.000Z,2016-04-01T12:00:00.000Z,7
2016-01-17T00:00:00.000Z,2016-01-17T04:00:00.000Z,18
2016-05-15T12:00:00.000Z,2016-05-15T16:00:00.000Z,14
2016-01-10T12:00:00.000Z,2016-01-10T16:00:00.000Z,17
2016-03-22T08:00:00.000Z,2016-03-22T12:00:00.000Z,10
2016-03-17T12:00:00.000Z,2016-03-17T16:00:00.000Z,3
2016-01-30T12:00:00.000Z,2016-01-30T16:00:00.000Z,11
2016-01-01T08:00:00.000Z,2016-01-01T12:00:00.000Z,5
2016-03-08T08:00:00.000Z,2016-03-08T12:00:00.000Z,9
2016-02-16T12:00:00.000Z,2016-02-16T16:00:00.000Z,14
2016-06-09T08:00:00.000Z,2016-06-09T12:00:00.000Z,8
2016-05-30T04:00:00.000Z,2016-05-30T08:00:00.000Z,2
2016-03-28T00:00:00.000Z,2016-03-28T04:00:00.000Z,2
2016-06-19T16:00:00.000Z,2016-06-19T20:00:00.000Z,15
2016-02-18T08:00:00.000Z,2016-02-18T12:00:00.000Z,13
2016-05-14T16:00:00.000Z,2016-05-14T20:00:00.000Z,13
2016-06-10T16:00:00.000Z,2016-06-10T20:00:00.000Z,9
2016-06-18T20:00:00.000Z,2016-06-19T00:00:00.000Z,6
2016-05-02T08:00:00.000Z,2016-05-02T12:00:00.000Z,11
2016-03-03T08:00:00.000Z,2016-03-03T12:00:00.000Z,11
2016-01-11T08:00:00.000Z,2016-01-11T12:00:00.000Z,10
2016-06-28T16:00:00.000Z,2016-06-28T20:00:00.000Z,9
2016-04-27T20:00:00.000Z,2016-04-28T00:00:00.000Z,9
2016-02-09T08:00:00.000Z,2016-02-09T12:00:00.000Z,11
2016-04-16T20:00:00.000Z,2016-04-17T00:00:00.000Z,9
2016-03-11T00:00:00.000Z,2016-03-11T04:00:00.000Z,3
2016-04-19T20:00:00.000Z,2016-04-20T00:00:00.000Z,13
2016-02-14T16:00:00.000Z,2016-02-14T20:00:00.000Z,14
2016-03-16T12:00:00.000Z,2016-03-16T16:00:00.000Z,12
2016-01-17T04:00:00.000Z,2016-01-17T08:00:00.000Z,3
2016-06-03T00:00:00.000Z,2016-06-03T04:00:00.000Z,5
2016-04-22T04:00:00.000Z,2016-04-22T08:00:00.000Z,2
2016-05-28T16:00:00.000Z,2016-05-28T20:00:00.000Z,8
2016-04-08T08:00:00.000Z,2016-04-08T12:00:00.000Z,12
2016-02-21T08:00:00.000Z,2016-02-21T12:00:00.000Z,5
2016-01-22T16:00:00.000Z,2016-01-22T20:00:00.000Z,21
2016-05-14T00:00:00.000Z,2016-05-14T04:00:00.000Z,12
2016-02-21T16:00:00.000Z,2016-02-21T20:00:00.000Z,12
2016-04-28T08:00:00.000Z,2016-04-28T12:00:00.000Z,16
2016-01-22T08:00:00.000Z,2016-01-22T12:00:00.000Z,13
2016-04-24T00:00:00.000Z,2016-04-24T04:00:00.000Z,7
2016-01-29T16:00:00.000Z,2016-01-29T20:00:00.000Z,11
2016-02-22T12:00:00.000Z,2016-02-22T16:00:00.000Z,5
2016-03-28T12:00:00.000Z,2016-03-28T16:00:00.000Z,14
2016-05-27T04:00:00.000Z,2016-05-27T08:00:00.000Z,1
2016-03-09T00:00:00.000Z,2016-03-09T04:00:00.000Z,1
2016-04-22T08:00:00.000Z,2016-04-22T12:00:00.000Z,15
2016-02-18T16:00:00.000Z,2016-02-18T20:00:00.000Z,10
2016-04-30T04:00:00.000Z,2016-04-30T08:00:00.000Z,3
2016-03-05T00:00:00.000Z,2016-03-05T04:00:00.000Z,11
2016-06-22T20:00:00.000Z,2016-06-23T00:00:00.000Z,15
2016-01-05T00:00:00.000Z,2016-01-05T04:00:00.000Z,5
2016-05-30T12:00:00.000Z,2016-05-30T16:00:00.000Z,7
2016-03-31T20:00:00.000Z,2016-04-01T00:00:00.000Z,11
2016-05-10T04:00:00.000Z,2016-05-10T08:00:00.000Z,3
2016-06-19T04:00:00.000Z,2016-06-19T08:00:00.000Z,2
2016-01-27T08:00:00.000Z,2016-01-27T12:00:00.000Z,12
2016-06-30T08:00:00.000Z,2016-06-30T12:00:00.000Z,13
2016-03-10T04:00:00.000Z,2016-03-10T08:00:00.000Z,5
2016-05-26T04:00:00.000Z,2016-05-26T08:00:00.000Z,7
2016-03-17T08:00:00.000Z,2016-03-17T12:00:00.000Z,13
2016-02-21T12:00:00.000Z,2016-02-21T16:00:00.000Z,12
2016-05-31T12:00:00.000Z,2016-05-31T16:00:00.000Z,6
2016-01-20T04:00:00.000Z,2016-01-20T08:00:00.000Z,6
2016-03-24T04:00:00.000Z,2016-03-24T08:00:00.000Z,8
2016-04-26T04:00:00.000Z,2016-04-26T08:00:00.000Z,5
2016-05-19T12:00:00.000Z,2016-05-19T16:00:00.000Z,5
2016-03-28T16:00:00.000Z,2016-03-28T20:00:00.000Z,7
2016-04-04T00:00:00.000Z,2016-04-04T04:00:00.000Z,1
2016-03-05T04:00:00.000Z,2016-03-05T08:00:00.000Z,2
2016-05-13T20:00:00.000Z,2016-05-14T00:00:00.000Z,13
2016-04-27T08:00:00.000Z,2016-04-27T12:00:00.000Z,16
2016-01-23T00:00:00.000Z,2016-01-23T04:00:00.000Z,8
2016-06-02T16:00:00.000Z,2016-06-02T20:00:00.000Z,13
2016-03-21T12:00:00.000Z,2016-03-21T16:00:00.000Z,6
2016-01-21T16:00:00.000Z,2016-01-21T20:00:00.000Z,12
2016-06-11T20:00:00.000Z,2016-06-12T00:00:00.000Z,15
2016-01-30T00:00:00.000Z,2016-01-30T04:00:00.000Z,9
2016-04-09T12:00:00.000Z,2016-04-09T16:00:00.000Z,10
2016-05-14T04:00:00.000Z,2016-05-14T08:00:00.000Z,4
2016-04-01T00:00:00.000Z,2016-04-01T04:00:00.000Z,5
2016-04-30T16:00:00.000Z,2016-04-30T20:00:00.000Z,13
2016-04-15T16:00:00.000Z,2016-04-15T20:00:00.000Z,16
2016-05-24T04:00:00.000Z,2016-05-24T08:00:00.000Z,9
2016-03-16T08:00:00.000Z,2016-03-16T12:00:00.000Z,9
2016-04-20T00:00:00.000Z,2016-04-20T04:00:00.000Z,4
2016-01-26T12:00:00.000Z,2016-01-26T16:00:00.000Z,5
2016-02-24T08:00:00.000Z,2016-02-24T12:00:00.000Z,14
2016-06-17T12:00:00.000Z,2016-06-17T16:00:00.000Z,12
2016-03-17T04:00:00.000Z,2016-03-17T08:00:00.000Z,3
2016-04-21T04:00:00.000Z,2016-04-21T08:00:00.000Z,7
2016-02-12T16:00:00.000Z,2016-02-12T20:00:00.000Z,15
2016-02-26T04:00:00.000Z,2016-02-26T08:00:00.000Z,11
2016-04-05T00:00:00.000Z,2016-04-05T04:00:00.000Z,6
2016-03-27T00:00:00.000Z,2016-03-27T04:00:00.000Z,7
2016-06-28T00:00:00.000Z,2016-06-28T04:00:00.000Z,2
2016-02-12T04:00:00.000Z,2016-02-12T08:00:00.000Z,6
2016-02-29T08:00:00.000Z,2016-02-29T12:00:00.000Z,11
2016-03-20T20:00:00.000Z,2016-03-21T00:00:00.000Z,11
2016-02-10T08:00:00.000Z,2016-02-10T12:00:00.000Z,11
2016-04-09T08:00:00.000Z,2016-04-09T12:00:00.000Z,8
2016-01-11T04:00:00.000Z,2016-01-11T08:00:00.000Z,8
2016-03-21T08:00:00.000Z,2016-03-21T12:00:00.000Z,11
2016-02-01T20:00:00.000Z,2016-02-02T00:00:00.000Z,15
2016-04-25T00:00:00.000Z,2016-04-25T04:00:00.000Z,2
2016-04-26T12:00:00.000Z,2016-04-26T16:00:00.000Z,13
2016-05-19T16:00:00.000Z,2016-05-19T20:00:00.000Z,11
2016-06-15T00:00:00.000Z,2016-06-15T04:00:00.000Z,4
2016-05-18T16:00:00.000Z,2016-05-18T20:00:00.000Z,14
2016-04-24T16:00:00.000Z,2016-04-24T20:00:00.000Z,12
2016-03-07T16:00:00.000Z,2016-03-07T20:00:00.000Z,13
2016-06-26T04:00:00.000Z,2016-06-26T08:00:00.000Z,8
2016-06-23T04:00:00.000Z,2016-06-23T08:00:00.000Z,7
2016-06-08T04:00:00.000Z,2016-06-08T08:00:00.000Z,3
2016-04-26T16:00:00.000Z,2016-04-26T20:00:00.000Z,14
2016-03-25T16:00:00.000Z,2016-03-25T20:00:00.000Z,12
2016-03-09T04:00:00.000Z,2016-03-09T08:00:00.000Z,2
2016-02-27T20:00:00.000Z,2016-02-28T00:00:00.000Z,13
2016-06-20T12:00:00.000Z,2016-06-20T16:00:00.000Z,13
2016-02-17T00:00:00.000Z,2016-02-17T04:00:00.000Z,5
2016-04-17T20:00:00.000Z,2016-04-18T00:00:00.000Z,13
2016-03-03T04:00:00.000Z,2016-03-03T08:00:00.000Z,4
2016-01-31T16:00:00.000Z,2016-01-31T20:00:00.000Z,9
2016-05-07T12:00:00.000Z,2016-05-07T16:00:00.000Z,15
2016-06-16T20:00:00.000Z,2016-06-17T00:00:00.000Z,17
2016-02-19T16:00:00.000Z,2016-02-19T20:00:00.000Z,20
2016-04-28T16:00:00.000Z,2016-04-28T20:00:00.000Z,14
2016-03-21T16:00:00.000Z,2016-03-21T20:00:00.000Z,8
2016-01-20T12:00:00.000Z,2016-01-20T16:00:00.000Z,6
2016-05-21T20:00:00.000Z,2016-05-22T00:00:00.000Z,14
2016-05-30T08:00:00.000Z,2016-05-30T12:00:00.000Z,5
2016-03-07T04:00:00.000Z,2016-03-07T08:00:00.000Z,3
2016-05-03T08:00:00.000Z,2016-05-03T12:00:00.000Z,12
2016-02-20T04:00:00.000Z,2016-02-20T08:00:00.000Z,3
2016-06-05T20:00:00.000Z,2016-06-06T00:00:00.000Z,9
2016-04-05T12:00:00.000Z,2016-04-05T16:00:00.000Z,10
2016-03-18T12:00:00.000Z,2016-03-18T16:00:00.000Z,9
2016-06-09T20:00:00.000Z,2016-06-10T00:00:00.000Z,10
2016-02-04T00:00:00.000Z,2016-02-04T04:00:00.000Z,2
2016-03-18T08:00:00.000Z,2016-03-18T12:00:00.000Z,12
2016-01-13T20:00:00.000Z,2016-01-14T00:00:00.000Z,13
2016-02-05T08:00:00.000Z,2016-02-05T12:00:00.000Z,8
2016-02-14T12:00:00.000Z,2016-02-14T16:00:00.000Z,14
2016-06-04T16:00:00.000Z,2016-06-04T20:00:00.000Z,17
2016-04-25T12:00:00.000Z,2016-04-25T16:00:00.000Z,9
2016-05-30T20:00:00.000Z,2016-05-31T00:00:00.000Z,5
2016-05-05T20:00:00.000Z,2016-05-06T00:00:00.000Z,9
2016-02-28T04:00:00.000Z,2016-02-28T08:00:00.000Z,5
2016-03-18T00:00:00.000Z,2016-03-18T04:00:00.000Z,9
2016-03-04T04:00:00.000Z,2016-03-04T08:00:00.000Z,3
2016-03-14T08:00:00.000Z,2016-03-14T12:00:00.000Z,12
2016-03-24T00:00:00.000Z,2016-03-24T04:00:00.000Z,2
2016-04-07T08:00:00.000Z,2016-04-07T12:00:00.000Z,13
2016-04-02T12:00:00.000Z,2016-04-02T16:00:00.000Z,15
2016-02-13T08:00:00.000Z,2016-02-13T12:00:00.000Z,8
2016-06-06T12:00:00.000Z,2016-06-06T16:00:00.000Z,10
2016-01-11T20:00:00.000Z,2016-01-12T00:00:00.000Z,20
2016-04-28T04:00:00.000Z,2016-04-28T08:00:00.000Z,6
2016-05-06T00:00:00.000Z,2016-05-06T04:00:00.000Z,3
2016-05-17T04:00:00.000Z,2016-05-17T08:00:00.000Z,3
2016-06-07T00:00:00.000Z,2016-06-07T04:00:00.000Z,2
2016-04-10T20:00:00.000Z,2016-04-11T00:00:00.000Z,7
2016-02-05T04:00:00.000Z,2016-02-05T08:00:00.000Z,5
2016-06-20T08:00:00.000Z,2016-06-20T12:00:00.000Z,10
2016-05-04T16:00:00.000Z,2016-05-04T20:00:00.000Z,7
2016-02-03T04:00:00.000Z,2016-02-03T08:00:00.000Z,11
2016-03-17T00:00:00.000Z,2016-03-17T04:00:00.000Z,4
2016-02-09T20:00:00.000Z,2016-02-10T00:00:00.000Z,15
2016-01-13T16:00:00.000Z,2016-01-13T20:00:00.000Z,16
2016-03-26T08:00:00.000Z,2016-03-26T12:00:00.000Z,7
2016-05-10T12:00:00.000Z,2016-05-10T16:00:00.000Z,12
2016-06-13T20:00:00.000Z,2016-06-14T00:00:00.000Z,10
2016-06-11T00:00:00.000Z,2016-06-11T04:00:00.000Z,15
2016-03-20T00:00:00.000Z,2016-03-20T04:00:00.000Z,16
2016-06-17T08:00:00.000Z,2016-06-17T12:00:00.000Z,11
2016-06-26T08:00:00.000Z,2016-06-26T12:00:00.000Z,8
2016-03-25T04:00:00.000Z,2016-03-25T08:00:00.000Z,3
2016-05-07T00:00:00.000Z,2016-05-07T04:00:00.000Z,4
2016-03-22T04:00:00.000Z,2016-03-22T08:00:00.000Z,5
2016-04-04T04:00:00.000Z,2016-04-04T08:00:00.000Z,8
2016-02-02T12:00:00.000Z,2016-02-02T16:00:00.000Z,9
2016-01-10T20:00:00.000Z,2016-01-11T00:00:00.000Z,6
2016-05-24T12:00:00.000Z,2016-05-24T16:00:00.000Z,10
2016-02-06T04:00:00.000Z,2016-02-06T08:00:00.000Z,3
2016-04-03T04:00:00.000Z,2016-04-03T08:00:00.000Z,2
2016-05-24T00:00:00.000Z,2016-05-24T04:00:00.000Z,4
2016-05-30T00:00:00.000Z,2016-05-30T04:00:00.000Z,4
2016-05-22T16:00:00.000Z,2016-05-22T20:00:00.000Z,13
2016-03-09T12:00:00.000Z,2016-03-09T16:00:00.000Z,13
2016-02-23T12:00:00.000Z,2016-02-23T16:00:00.000Z,13
2016-01-03T00:00:00.000Z,2016-01-03T04:00:00.000Z,7
2016-02-16T00:00:00.000Z,2016-02-16T04:00:00.000Z,1
2016-02-11T08:00:00.000Z,2016-02-11T12:00:00.000Z,8
2016-01-30T04:00:00.000Z,2016-01-30T08:00:00.000Z,3
2016-05-28T08:00:00.000Z,2016-05-28T12:00:00.000Z,4
2016-01-03T16:00:00.000Z,2016-01-03T20:00:00.000Z,5
2016-03-18T16:00:00.000Z,2016-03-18T20:00:00.000Z,20
2016-03-13T16:00:00.000Z,2016-03-13T20:00:00.000Z,5
2016-03-16T16:00:00.000Z,2016-03-16T20:00:00.000Z,16
2016-03-30T20:00:00.000Z,2016-03-31T00:00:00.000Z,15
2016-03-05T08:00:00.000Z,2016-03-05T12:00:00.000Z,10
2016-02-28T12:00:00.000Z,2016-02-28T16:00:00.000Z,12
2016-01-12T04:00:00.000Z,2016-01-12T08:00:00.000Z,1
2016-02-28T16:00:00.000Z,2016-02-28T20:00:00.000Z,9
2016-05-23T04:00:00.000Z,2016-05-23T08:00:00.000Z,4
2016-03-07T20:00:00.000Z,2016-03-08T00:00:00.000Z,12
2016-03-11T16:00:00.000Z,2016-03-11T20:00:00.000Z,14
2016-05-19T04:00:00.000Z,2016-05-19T08:00:00.000Z,7
2016-02-07T12:00:00.000Z,2016-02-07T16:00:00.000Z,6
2016-01-27T00:00:00.000Z,2016-01-27T04:00:00.000Z,2
2016-02-10T12:00:00.000Z,2016-02-10T16:00:00.000Z,12
2016-05-07T04:00:00.000Z,2016-05-07T08:00:00.000Z,4
2016-01-14T20:00:00.000Z,2016-01-15T00:00:00.000Z,9
2016-04-29T16:00:00.000Z,2016-04-29T20:00:00.000Z,13
2016-02-27T04:00:00.000Z,2016-02-27T08:00:00.000Z,1
2016-02-07T16:00:00.000Z,2016-02-07T20:00:00.000Z,20
2016-02-17T12:00:00.000Z,2016-02-17T16:00:00.000Z,14
2016-02-17T04:00:00.000Z,2016-02-17T08:00:00.000Z,5
2016-03-06T12:00:00.000Z,2016-03-06T16:00:00.000Z,12
2016-06-13T08:00:00.000Z,2016-06-13T12:00:00.000Z,10
2016-06-18T12:00:00.000Z,2016-06-18T16:00:00.000Z,8
2016-02-04T04:00:00.000Z,2016-02-04T08:00:00.000Z,5
2016-02-19T08:00:00.000Z,2016-02-19T12:00:00.000Z,10
2016-01-24T12:00:00.000Z,2016-01-24T16:00:00.000Z,5
2016-01-02T12:00:00.000Z,2016-01-02T16:00:00.000Z,10
2016-05-27T16:00:00.000Z,2016-05-27T20:00:00.000Z,16
2016-02-26T20:00:00.000Z,2016-02-27T00:00:00.000Z,13
2016-03-04T08:00:00.000Z,2016-03-04T12:00:00.000Z,14
2016-06-24T12:00:00.000Z,2016-06-24T16:00:00.000Z,14
2016-05-31T20:00:00.000Z,2016-06-01T00:00:00.000Z,17
2016-06-10T00:00:00.000Z,2016-06-10T04:00:00.000Z,7
2016-04-08T16:00:00.000Z,2016-04-08T20:00:00.000Z,14
2016-03-26T16:00:00.000Z,2016-03-26T20:00:00.000Z,21
2016-03-23T16:00:00.000Z,2016-03-23T20:00:00.000Z,8
2016-06-03T08:00:00.000Z,2016-06-03T12:00:00.000Z,8
2016-04-11T08:00:00.000Z,2016-04-11T12:00:00.000Z,10
2016-01-14T08:00:00.000Z,2016-01-14T12:00:00.000Z,13
2016-01-12T20:00:00.000Z,2016-01-13T00:00:00.000Z,20
2016-03-21T04:00:00.000Z,2016-03-21T08:00:00.000Z,7
2016-02-13T20:00:00.000Z,2016-02-14T00:00:00.000Z,6
2016-04-14T20:00:00.000Z,2016-04-15T00:00:00.000Z,27
2016-06-06T08:00:00.000Z,2016-06-06T12:00:00.000Z,12
2016-05-17T20:00:00.000Z,2016-05-18T00:00:00.000Z,11
2016-04-03T16:00:00.000Z,2016-04-03T20:00:00.000Z,6
2016-05-19T00:00:00.000Z,2016-05-19T04:00:00.000Z,2
2016-02-04T12:00:00.000Z,2016-02-04T16:00:00.000Z,13
2016-01-18T12:00:00.000Z,2016-01-18T16:00:00.000Z,14
2016-02-09T16:00:00.000Z,2016-02-09T20:00:00.000Z,19
2016-06-19T12:00:00.000Z,2016-06-19T16:00:00.000Z,8
2016-04-21T20:00:00.000Z,2016-04-22T00:00:00.000Z,12
2016-04-19T08:00:00.000Z,2016-04-19T12:00:00.000Z,18
2016-06-25T12:00:00.000Z,2016-06-25T16:00:00.000Z,11
2016-01-01T12:00:00.000Z,2016-01-01T16:00:00.000Z,11
2016-02-08T20:00:00.000Z,2016-02-09T00:00:00.000Z,13
2016-02-29T12:00:00.000Z,2016-02-29T16:00:00.000Z,9
2016-03-13T08:00:00.000Z,2016-03-13T12:00:00.000Z,4
2016-06-21T16:00:00.000Z,2016-06-21T20:00:00.000Z,20
2016-02-20T00:00:00.000Z,2016-02-20T04:00:00.000Z,6
2016-05-23T08:00:00.000Z,2016-05-23T12:00:00.000Z,9
2016-05-22T12:00:00.000Z,2016-05-22T16:00:00.000Z,14
2016-04-15T00:00:00.000Z,2016-04-15T04:00:00.000Z,4
2016-05-18T00:00:00.000Z,2016-05-18T04:00:00.000Z,3
2016-06-17T00:00:00.000Z,2016-06-17T04:00:00.000Z,6
2016-01-01T00:00:00.000Z,2016-01-01T04:00:00.000Z,13
2016-01-14T16:00:00.000Z,2016-01-14T20:00:00.000Z,16
2016-01-17T08:00:00.000Z,2016-01-17T12:00:00.000Z,7
2016-01-11T12:00:00.000Z,2016-01-11T16:00:00.000Z,11
2016-05-12T12:00:00.000Z,2016-05-12T16:00:00.000Z,6
2016-06-24T04:00:00.000Z,2016-06-24T08:00:00.000Z,6
2016-01-02T04:00:00.000Z,2016-01-02T08:00:00.000Z,2
2016-02-09T00:00:00.000Z,2016-02-09T04:00:00.000Z,1
2016-04-01T12:00:00.000Z,2016-04-01T16:00:00.000Z,13
2016-02-23T08:00:00.000Z,2016-02-23T12:00:00.000Z,18
2016-02-22T20:00:00.000Z,2016-02-23T00:00:00.000Z,7
2016-06-12T16:00:00.000Z,2016-06-12T20:00:00.000Z,12
2016-02-07T08:00:00.000Z,2016-02-07T12:00:00.000Z,4
2016-04-15T04:00:00.000Z,2016-04-15T08:00:00.000Z,5
2016-02-13T00:00:00.000Z,2016-02-13T04:00:00.000Z,6
2016-06-27T04:00:00.000Z,2016-06-27T08:00:00.000Z,8
2016-03-15T16:00:00.000Z,2016-03-15T20:00:00.000Z,16
2016-04-16T08:00:00.000Z,2016-04-16T12:00:00.000Z,7
2016-02-14T08:00:00.000Z,2016-02-14T12:00:00.000Z,17
2016-01-31T08:00:00.000Z,2016-01-31T12:00:00.000Z,8
2016-04-17T08:00:00.000Z,2016-04-17T12:00:00.000Z,7
2016-05-24T20:00:00.000Z,2016-05-25T00:00:00.000Z,8
2016-04-07T16:00:00.000Z,2016-04-07T20:00:00.000Z,19
2016-03-10T00:00:00.000Z,2016-03-10T04:00:00.000Z,8
2016-04-14T08:00:00.000Z,2016-04-14T12:00:00.000Z,17
2016-04-15T12:00:00.000Z,2016-04-15T16:00:00.000Z,12
2016-01-25T00:00:00.000Z,2016-01-25T04:00:00.000Z,3
2016-02-11T16:00:00.000Z,2016-02-11T20:00:00.000Z,12
2016-05-08T16:00:00.000Z,2016-05-08T20:00:00.000Z,9
2016-03-23T04:00:00.000Z,2016-03-23T08:00:00.000Z,4
2016-03-19T20:00:00.000Z,2016-03-20T00:00:00.000Z,19
2016-02-06T00:00:00.000Z,2016-02-06T04:00:00.000Z,10
2016-03-03T12:00:00.000Z,2016-03-03T16:00:00.000Z,9
2016-01-28T16:00:00.000Z,2016-01-28T20:00:00.000Z,8
2016-05-04T00:00:00.000Z,2016-05-04T04:00:00.000Z,6
2016-02-02T04:00:00.000Z,2016-02-02T08:00:00.000Z,3
2016-03-23T12:00:00.000Z,2016-03-23T16:00:00.000Z,7
